,Date,Ticker,Close,High,Low,Open,Volume
31,2015-08-06,AAPL,25.731637954711914,26.792253041058668,24.478995579605943,25.894638496490344,1379301200.0
32,2015-08-13,AAPL,25.79652214050293,26.388668922878534,25.572224065019487,26.027548884449512,860788800.0
33,2015-08-20,AAPL,24.603254318237305,25.648482369682593,20.635421158705313,25.587922647496594,2237438400.0
34,2015-08-27,AAPL,25.197641372680664,25.688854635300626,24.080638074918518,25.17297016226571,1330978000.0
35,2015-09-03,AAPL,24.706430435180664,25.57446278945002,24.338581771787155,25.231287048342757,972338400.0
36,2015-09-10,AAPL,26.11054039001465,26.218202510422454,24.650359405822698,24.733348600458186,1006745600.0
37,2015-09-17,AAPL,25.641752243041992,26.128478586328274,25.09222272142952,25.942312510935125,1098891200.0
38,2015-09-24,AAPL,24.740076065063477,26.17334049463406,24.192788265161923,25.401754640511655,1193275200.0
39,2015-10-01,AAPL,24.84773826599121,25.069792861350468,24.069423741123977,24.46418879718582,1075904000.0
40,2015-10-08,AAPL,24.719886779785156,25.289604006660923,24.271290699844386,24.715401571939374,890898400.0
41,2015-10-15,AAPL,25.516143798828125,25.92436613580862,24.69745566546524,24.881379977483746,789713200.0
42,2015-10-22,AAPL,26.752025604248047,26.758755982685184,25.56773226552295,25.643994486486857,1291162400.0
43,2015-10-29,AAPL,27.36435890197754,27.77258123681901,26.527726520299574,26.624174738978176,892804000.0
44,2015-11-05,AAPL,26.04325294494629,27.51913487728252,25.84138430946191,27.33072358041086,843249200.0
45,2015-11-12,AAPL,26.420534133911133,26.465585085880317,25.003659868467913,26.188518465960897,762945200.0
46,2015-11-19,AAPL,26.587223052978516,27.012960881177072,26.301145916869427,26.499372499133322,697027600.0
47,2015-11-26,AAPL,26.19301986694336,26.898079042552283,26.14796892014572,26.645789272168507,481862800.0
48,2015-12-03,AAPL,26.04434585571289,26.99943985474639,25.728984127012414,26.253835987338345,848406400.0
49,2015-12-10,AAPL,25.080244064331055,26.341691203341945,24.508089819376277,26.13895850467352,999916800.0
50,2015-12-17,AAPL,24.465290069580078,25.285229673855856,23.78050502407593,25.233419538391946,1017054000.0
51,2015-12-24,AAPL,24.174701690673828,24.64999646767194,23.91790756795049,24.553135406042394,385678400.0
52,2015-12-31,AAPL,22.683502197265625,24.109387150541494,22.49653917971208,24.104882742292425,931240400.0
53,2016-01-07,AAPL,21.937894821166992,22.793876624144982,21.72164716662787,22.22847809030557,1252902400.0
54,2016-01-14,AAPL,21.802738189697266,22.63394137585632,21.043617548233343,22.06628983262165,1073704400.0
55,2016-01-21,AAPL,21.043617248535156,22.87046109433558,21.02559618297217,21.863556827233698,1512812800.0
56,2016-01-28,AAPL,21.703615188598633,21.926620201707788,20.811593417579278,21.126955066383953,977441200.0
57,2016-02-04,AAPL,21.23508644104004,21.92437759401412,20.958019860722906,21.593247816761064,934344000.0
58,2016-02-11,AAPL,22.222265243530273,22.24264765726417,20.96982674197669,21.241604353791143,737388800.0
59,2016-02-18,AAPL,21.764774322509766,22.39665508473892,21.135158848951324,22.385330369294323,707497200.0
60,2016-02-25,AAPL,22.817903518676758,22.849610640916676,21.572261142967356,21.753446179688517,701467200.0
61,2016-03-03,AAPL,22.901704788208008,23.497347777286272,22.70919501445261,22.779405132186813,710413200.0
62,2016-03-10,AAPL,24.000139236450195,24.07714177825694,22.682022774971944,22.967388693245127,657476400.0
63,2016-03-17,AAPL,24.03636360168457,24.38061476831511,23.771381955308723,23.898210423062988,689106000.0
64,2016-03-24,AAPL,24.81319808959961,25.007971419075243,23.75326949139379,23.886893858317187,489342400.0
65,2016-03-31,AAPL,25.13027572631836,25.408847497759226,24.50518907111844,24.849440394003235,568405600.0
66,2016-04-07,AAPL,25.37486457824707,25.44280766245234,24.487061812528076,24.90151963711444,581122800.0
67,2016-04-14,AAPL,24.26285743713379,25.454145453771044,24.02052335033376,25.27975621399912,784921200.0
68,2016-04-21,AAPL,22.154319763183594,24.21755700704146,21.669651689996126,24.21755700704146,1055542000.0
69,2016-04-28,AAPL,21.33219337463379,22.1679050302333,20.92679317630006,22.10675607120256,1187164400.0
70,2016-05-05,AAPL,20.95170783996582,21.30501680466117,20.802229906958537,21.289163241576347,699730800.0
71,2016-05-12,AAPL,21.546388626098633,21.69449761346896,20.38658488209311,21.127128080515142,1083786400.0
72,2016-05-19,AAPL,22.699352264404297,22.72669427765415,21.320802307706135,21.564611776949032,695182800.0
73,2016-05-26,AAPL,22.43503189086914,22.95227360038183,22.40541080054539,22.71302058219435,656611600.0
74,2016-06-02,AAPL,22.544401168823242,23.21658545229708,22.0180449693587,22.239068782924203,540986400.0
75,2016-06-09,AAPL,22.13426399230957,22.783662993753236,22.045398957292512,22.44415294360013,630847600.0
76,2016-06-16,AAPL,21.771963119506836,22.273253029400514,21.573724845226582,21.97703515819034,766049600.0
77,2016-06-23,AAPL,21.509925842285156,21.940579931863294,20.849133291905076,21.860829496465325,920068400.0
78,2016-06-30,AAPL,21.76740074157715,21.98158906044673,21.487134749177986,21.51903491516767,482068800.0
79,2016-07-07,AAPL,22.072738647460938,22.261860610635434,21.78791442399616,21.80614185309179,511625200.0
80,2016-07-14,AAPL,22.776823043823242,22.89075273196067,22.175274429531946,22.19122451633402,622423200.0
81,2016-07-21,AAPL,23.458120346069336,23.777123796795603,21.97019900789345,22.747200257602227,999932800.0
82,2016-07-28,AAPL,24.105249404907227,24.1872789391103,23.428506616946635,23.430785698016024,679162400.0
83,2016-08-04,AAPL,24.60881805419922,24.82300647133875,23.98904013616697,24.057398659467086,585292000.0
84,2016-08-11,AAPL,25.021621704101562,25.25300689995068,24.691726117769893,24.861255017258447,524654000.0
85,2016-08-18,AAPL,24.74899673461914,25.12929318631987,24.668814274274574,25.023910274460363,472423200.0
86,2016-08-25,AAPL,24.306846618652344,24.73066970820847,24.169390717694494,24.60237776702736,529396400.0
87,2016-09-01,AAPL,24.824600219726562,24.91623807420509,24.196883800495705,24.3160117878251,490994800.0
88,2016-09-08,AAPL,25.60580825805664,25.894466879100452,23.48898244871085,24.570305253265257,1271666800.0
89,2016-09-15,AAPL,26.013595581054688,26.616111504356905,25.759301382936105,26.084614083068256,1149644000.0
90,2016-09-22,AAPL,26.10523223876953,26.33203631080864,25.555408634405488,26.196870088779075,670692400.0
91,2016-09-29,AAPL,25.899044036865234,26.187700846576348,25.612676905753705,25.924244484230748,580631200.0
92,2016-10-06,AAPL,26.881858825683594,27.19113677541197,25.917374382381237,26.047957745302302,764006000.0
93,2016-10-13,AAPL,26.831462860107422,27.081174229403125,26.070871616782476,26.755861496838417,556230400.0
94,2016-10-20,AAPL,26.480947494506836,27.11553820324062,25.95861398923006,26.771897555258878,740481600.0
95,2016-10-27,AAPL,25.5645694732666,26.542800716719086,25.32173066945385,26.435126379829576,684002400.0
96,2016-11-03,AAPL,25.40191650390625,25.594356178946644,24.75358246532569,25.42482727910747,695040800.0
97,2016-11-10,AAPL,25.327390670776367,25.580687258033596,23.96649621409402,25.580687258033596,934235600.0
98,2016-11-17,AAPL,25.6129207611084,25.886940736891184,25.060272671081673,25.28593618054985,554869600.0
99,2016-11-24,AAPL,25.44943618774414,25.898463681154656,25.345815404475797,25.58990100930728,413444000.0
100,2016-12-01,AAPL,25.56686782836914,25.60371185724585,24.926717759606248,25.414890601302695,616534400.0
101,2016-12-08,AAPL,26.52479362487793,26.75736498774174,25.467853739565054,25.527724412881938,662443600.0
102,2016-12-15,AAPL,26.955398559570312,27.056717895147376,26.534005905407977,26.56854499088178,655452800.0
103,2016-12-22,AAPL,26.886323928833008,27.176462844896196,26.61690671131639,26.79191239175014,318152800.0
104,2016-12-29,AAPL,26.715919494628906,26.98763811270213,26.4257806152781,26.814935645879835,382103200.0
105,2017-01-05,AAPL,27.574825286865234,27.616273946295752,26.66756116200845,26.692890995928224,558232400.0
106,2017-01-12,AAPL,27.630094528198242,27.74753271041764,27.220214243110743,27.379101092182843,445403600.0
107,2017-01-19,AAPL,28.065303802490234,28.11596347786842,27.487327432582198,27.494235250711863,543336000.0
108,2017-01-26,AAPL,29.647254943847656,30.047925906640124,27.77516095344095,28.01694333772582,953856000.0
109,2017-02-02,AAPL,30.404842376708984,30.4462927944268,29.42389366350123,29.46994870717642,585006000.0
110,2017-02-09,AAPL,31.203889846801758,31.378897314666865,30.193004576821124,30.315047409073507,561200400.0
111,2017-02-16,AAPL,31.709205627441406,31.7115170406935,31.18422545144978,31.376178617629538,360507600.0
112,2017-02-23,AAPL,32.32899475097656,32.41225148179693,31.285975967507632,31.771640818772134,490878800.0
113,2017-03-02,AAPL,32.14630126953125,32.44232448092628,32.05148039727384,32.37756962398831,420890400.0
114,2017-03-09,AAPL,32.483951568603516,32.55101783239167,31.695325707048678,32.08616975399006,400765200.0
115,2017-03-16,AAPL,32.70595169067383,33.025102967823756,32.31510782897527,32.54406464026192,600196400.0
116,2017-03-23,AAPL,33.330387115478516,33.41595878829196,32.058411433089184,32.66895961948109,515527200.0
117,2017-03-30,AAPL,33.30726623535156,33.64029319877768,33.07368296104243,33.34658142841233,433856000.0
118,2017-04-06,AAPL,32.79384994506836,33.422900085847154,32.39144177991769,33.36970582908392,429936000.0
119,2017-04-13,AAPL,32.534828186035156,32.92798718482323,32.48163745623287,32.81929078335238,265723600.0
120,2017-04-20,AAPL,33.22862243652344,33.51077000056403,32.64582895275397,32.65970448395701,386750000.0
121,2017-04-27,AAPL,34.01031494140625,34.24852100324977,33.13380965494428,33.28413263533612,639035200.0
122,2017-05-04,AAPL,35.44418716430664,35.81884430271383,33.72123860844439,33.885440694808814,657552400.0
123,2017-05-11,AAPL,34.748069763183594,36.22818579911696,34.623186406257176,35.256859429981,626432000.0
124,2017-05-18,AAPL,35.60906219482422,35.971329388083646,35.095851518853564,35.12836258636555,490369200.0
125,2017-05-25,AAPL,35.474369049072266,35.86218086817907,35.38612675631136,35.699625546313975,342965200.0
126,2017-06-01,AAPL,36.08047103881836,36.22212715034009,35.34897031714532,35.56958136467844,468804000.0
127,2017-06-08,AAPL,33.70948028564453,36.11995181202096,33.09408741486173,36.05260872359959,896549600.0
128,2017-06-15,AAPL,33.87434768676758,34.10657054836125,33.02209020993158,33.282182224455454,644935200.0
129,2017-06-22,AAPL,33.86506271362305,34.43400805586152,33.24502805476496,33.85112990789768,508329600.0
130,2017-06-29,AAPL,33.46098709106445,33.741978277557834,33.040664331107266,33.60496765678137,361483600.0
131,2017-07-06,AAPL,33.84416198730469,33.946337072521985,33.07085941326628,33.21251550418814,436349600.0
132,2017-07-13,AAPL,35.070308685302734,35.16319644205737,33.77450428096312,33.788437090132234,431667200.0
133,2017-07-20,AAPL,35.63692092895508,35.74606241096791,34.57333982660252,35.181762573511094,398497600.0
134,2017-07-27,AAPL,36.49150466918945,37.09760655177292,34.206432289759384,35.704269216495064,699365200.0
135,2017-08-03,AAPL,37.401824951171875,37.58063760140653,35.99919999762307,36.470612267244725,527459600.0
136,2017-08-10,AAPL,37.37627029418945,37.73853740517937,35.90862359537905,37.13243557150322,585284800.0
137,2017-08-17,AAPL,37.29690170288086,37.46709265628902,36.16153644453572,37.422796478206195,490963600.0
138,2017-08-24,AAPL,38.08258056640625,38.20847182478453,36.963532533915064,37.40182364897942,512206000.0
139,2017-08-31,AAPL,37.74686050415039,38.453258741831554,37.42280323853875,38.15018275677952,377985600.0
140,2017-09-07,AAPL,37.21996307373047,38.22477687919987,36.81431086735406,37.78881245826498,794968800.0
141,2017-09-14,AAPL,36.3853645324707,37.52772408756505,35.863141090434226,37.06611799454051,699626800.0
142,2017-09-21,AAPL,35.95637893676758,36.32240227753741,34.7743873595063,36.32240227753741,762834400.0
143,2017-09-28,AAPL,35.78153991699219,36.156887211162974,35.43650129517774,35.87712607030381,413592800.0
144,2017-10-05,AAPL,36.49726486206055,36.835309714424284,35.914427683034845,35.94473279734222,349907600.0
145,2017-10-12,AAPL,37.24562454223633,37.50440438322486,36.30609132615989,36.45063736064868,368049200.0
146,2017-10-19,AAPL,36.46461868286133,36.777018493318266,36.14056141973105,36.54388366927188,510027600.0
147,2017-10-26,AAPL,38.90787887573242,39.61894095100599,36.55088516358829,36.65579514513715,703360400.0
148,2017-11-02,AAPL,41.08768081665039,41.08768081665039,38.53252169515804,38.84026135654408,738357200.0
149,2017-11-09,AAPL,39.418434143066406,41.05504150704398,39.25524048736605,40.82423676425391,502203200.0
150,2017-11-16,AAPL,40.9359016418457,40.945258987322624,39.67244579386522,40.05148076318773,450078400.0
151,2017-11-23,AAPL,39.65373229980469,41.062250377935946,39.11091694330612,40.96866263134285,411354800.0
152,2017-11-30,AAPL,39.54375457763672,40.388396804727535,38.94712659859109,39.87599563389683,678956400.0
153,2017-12-07,AAPL,40.30651092529297,40.60365392630902,39.492282694249745,39.54843747333159,510119600.0
154,2017-12-14,AAPL,40.793182373046875,41.460003091260205,40.16145259664822,40.336932296727035,563915600.0
155,2017-12-21,AAPL,39.91578674316406,41.18391970517984,39.70052848719419,40.75106831913314,367932000.0
156,2017-12-28,AAPL,40.29715347290039,40.83997234023749,39.59289629584955,40.00936779193188,390215600.0
157,2018-01-04,AAPL,40.779144287109375,41.087990297826614,40.26206606178661,40.36969162056825,448825200.0
158,2018-01-11,AAPL,41.904544830322266,41.97239539562164,40.82592969542028,40.84932484166636,432154000.0
159,2018-01-18,AAPL,40.76276397705078,42.138525942052475,40.52411058982438,41.96772313337467,698085200.0
160,2018-01-25,AAPL,39.1740837097168,40.93356104205634,38.53533864708709,40.83061238753716,839358000.0
161,2018-02-01,AAPL,37.32803726196289,39.45251175708474,36.03182888463833,39.11325174460221,1305662000.0
162,2018-02-08,AAPL,39.16004943847656,39.199824409466366,35.15209544357045,37.503520611224815,1036306800.0
163,2018-02-15,AAPL,40.18893051147461,41.069906035912396,39.70263030132963,39.888220901210474,650901600.0
164,2018-02-22,AAPL,41.845176696777344,42.43249392454348,40.339298049156895,40.3604406090285,718706800.0
165,2018-03-01,AAPL,41.1192512512207,42.235153923936714,40.51313947461309,41.943843304146334,684597600.0
166,2018-03-08,AAPL,41.92034149169922,43.10907060345243,41.12863927131706,41.22495654120988,596913200.0
167,2018-03-15,AAPL,40.23591995239258,42.34321394483576,40.23356838983998,41.93443996227488,609198400.0
168,2018-03-22,AAPL,39.110618591308594,41.147433826022535,38.74883284171205,39.93756205642801,810607600.0
169,2018-03-29,AAPL,40.3157958984375,40.40976520228885,38.638418373326815,39.423073173053005,563475200.0
170,2018-04-05,AAPL,40.51078414916992,40.93130160809091,39.51469307463385,40.54367376280229,567185600.0
171,2018-04-12,AAPL,41.779396057128906,42.03781706258552,40.65174630058148,40.738671684980396,467807600.0
172,2018-04-19,AAPL,38.445777893066406,41.20382042583341,37.87490736340443,40.82088850999807,795558000.0
173,2018-04-26,AAPL,41.481040954589844,41.758252952550066,37.736305910918915,38.556198428550196,904620000.0
174,2018-05-03,AAPL,44.015892028808594,44.088718774238814,40.98063774526819,41.31893296183352,737339600.0
175,2018-05-10,AAPL,44.208534240722656,44.72302463123395,43.484962675516115,44.10516943476412,471434400.0
176,2018-05-17,AAPL,44.42144775390625,44.63605637570105,43.80828129121295,44.33654783751059,357166400.0
177,2018-05-24,AAPL,44.2186393737793,44.72567833252313,43.91441671823741,44.51814796539055,327598400.0
178,2018-05-31,AAPL,45.746829986572266,45.770414697964746,43.897902326688246,44.1526020959358,478764400.0
179,2018-06-07,AAPL,44.973304748535156,45.79871937432875,44.75398201811494,45.7845699850787,419448000.0
180,2018-06-14,AAPL,43.9827995300293,45.1784730729617,43.26350905929771,45.173755411270584,624085600.0
181,2018-06-21,AAPL,43.43096160888672,44.41910144139747,42.62205337711983,44.15968396799764,537719600.0
182,2018-06-28,AAPL,43.374359130859375,44.32476482948047,43.136169347824165,43.416810897269706,287156000.0
183,2018-07-05,AAPL,44.30825424194336,45.11008408051745,43.459254978788074,43.69037004544407,354466400.0
184,2018-07-12,AAPL,44.90256881713867,45.43319267783843,44.619570144470146,44.69739540919558,310104000.0
185,2018-07-19,AAPL,45.94492721557617,45.95200190852112,44.704444940915984,44.73510434269164,369440800.0
186,2018-07-26,AAPL,47.520294189453125,47.58160940261683,44.58889513870438,45.89540685465786,685752800.0
187,2018-08-02,AAPL,48.876346588134766,49.40697037497821,47.24910174789069,47.3033422829594,677558800.0
188,2018-08-09,AAPL,49.58147430419922,49.74891352683233,48.739549733295846,49.41403148304423,494201200.0
189,2018-08-16,AAPL,50.89370346069336,51.87110622394839,50.04646073112881,50.112725202836174,557572000.0
190,2018-08-23,AAPL,52.77041244506836,52.89111127993572,50.78720535376741,50.79903545737636,431665200.0
191,2018-08-30,AAPL,53.6910285949707,54.35367701544728,52.6331585878049,52.834320940658934,611428000.0
192,2018-09-06,AAPL,52.318397521972656,53.80462116917639,51.22976071031202,53.539559667671405,785816000.0
193,2018-09-13,AAPL,51.679405212402344,54.04127288341592,50.95286142206586,52.89820548686372,678385200.0
194,2018-09-20,AAPL,52.16455841064453,52.95263606451722,51.267619259057696,52.121961375315266,796352000.0
195,2018-09-27,AAPL,54.92164993286133,55.2529722591602,52.902938207361856,52.96920628376415,520617600.0
196,2018-10-04,AAPL,51.20372772216797,54.98792020339488,51.130363742966665,54.61636248790068,656672000.0
197,2018-10-11,AAPL,52.3467903137207,52.772778745722206,50.24761869946052,50.76826962251011,705290800.0
198,2018-10-18,AAPL,50.90317916870117,53.06625060137818,50.40856082353905,51.55872813043737,696581600.0
199,2018-10-25,AAPL,51.795372009277344,52.39175580893502,48.77322488322597,51.523214641504815,792274400.0
200,2018-11-01,AAPL,49.686737060546875,52.62368680021114,46.898884188775796,51.840343238622786,1124491600.0
201,2018-11-08,AAPL,44.208065032958984,49.72697139781036,44.00216848771179,49.693839160010356,874191200.0
202,2018-11-15,AAPL,41.982704162597656,46.30256781509092,41.681096435342674,44.739912129096695,897127200.0
203,2018-11-22,AAPL,42.970645904541016,43.05376369196034,40.4342977613894,41.54573227599867,624289600.0
204,2018-11-29,AAPL,41.96133041381836,43.92058657506495,41.86158689864037,43.37911970767439,653793200.0
205,2018-12-06,AAPL,40.158817291259766,41.50773378948129,38.788524334524446,40.790526247085694,921261600.0
206,2018-12-13,AAPL,38.20905685424805,40.98289046058206,37.78158206275483,40.48891999305018,799116000.0
207,2018-12-20,AAPL,37.32560729980469,38.49878661733451,34.81300948738587,38.092684690596386,1025077200.0
208,2018-12-27,AAPL,37.50372314453125,37.845702966695214,35.639463476716585,37.009752692932466,669806800.0
209,2019-01-03,AAPL,36.40890884399414,36.69864150293026,33.72294787149295,34.19316824265899,1163286000.0
210,2019-01-10,AAPL,36.7960205078125,37.01925755806657,35.437602546632334,36.216555047257536,618094800.0
211,2019-01-17,AAPL,36.55377960205078,37.49422408206213,36.02656133084995,36.62027527375698,468387200.0
212,2019-01-24,AAPL,39.244483947753906,39.45821947588497,36.03605573257832,36.59889528073396,751464400.0
213,2019-01-31,AAPL,41.37950897216797,41.69536538267116,39.08064555073101,39.448749104249416,676977600.0
214,2019-02-07,AAPL,40.4152946472168,41.30824275565665,39.99732132701122,40.94251292970216,485315200.0
215,2019-02-14,AAPL,41.02985763549805,41.33752994452727,40.39782326312567,40.476530048242836,366198800.0
216,2019-02-21,AAPL,41.707218170166016,41.94572231229867,40.617256133047675,40.97501234624666,411767600.0
217,2019-02-28,AAPL,41.623741149902344,42.394108459018845,41.2349782593781,41.576041052488826,488342400.0
218,2019-03-07,AAPL,43.33858871459961,43.71780942231808,40.42645157507461,41.46871349830938,577227600.0
219,2019-03-14,AAPL,44.876930236816406,45.19414111173891,43.54130588338308,43.860900489052284,606095200.0
220,2019-03-21,AAPL,44.95088195800781,47.14989073309232,44.02310086686193,45.32056415550792,867744400.0
221,2019-03-28,AAPL,46.5917854309082,46.866063737526034,44.72668130019698,45.06535674392706,472975600.0
222,2019-04-04,AAPL,47.84870910644531,48.38057606679821,46.06469879642907,46.4582292515274,483944400.0
223,2019-04-11,AAPL,48.447357177734375,48.50698322510941,46.79690862310763,47.90356791681687,483205200.0
224,2019-04-18,AAPL,49.40851974487305,49.72334332507646,48.258928014620274,48.44496095730513,337995600.0
225,2019-04-25,AAPL,50.209896087646484,51.35232939695796,47.48856278626236,49.329815167135095,683036800.0
226,2019-05-02,AAPL,48.39247512817383,50.71788984819798,47.89877358773451,50.04769398296866,601740000.0
227,2019-05-09,AAPL,45.53520584106445,48.101508844503265,43.61047949830635,47.79622386414192,786489200.0
228,2019-05-16,AAPL,43.761661529541016,46.08166705472585,43.16310504330339,45.468745797346344,650544800.0
229,2019-05-23,AAPL,42.46878433227539,43.608434656826816,42.13837995674067,43.048186618284674,466695200.0
230,2019-05-30,AAPL,43.70420837402344,44.290796781787606,40.76649512583723,42.60525930113325,597598000.0
231,2019-06-06,AAPL,46.493465423583984,46.92681965320063,43.610815884754686,43.833480755273186,498470800.0
232,2019-06-13,AAPL,47.374549865722656,47.95395213367014,45.562122638570656,46.615580643329906,411121600.0
233,2019-06-20,AAPL,47.83663558959961,48.12154906442843,46.756837339507236,47.97310457011238,538691200.0
234,2019-06-27,AAPL,48.94038009643555,48.959534345005004,47.17822941433871,47.95395638825513,430242000.0
235,2019-07-04,AAPL,48.65785598754883,49.10078927718798,47.5038409075346,48.686589184980505,324316800.0
236,2019-07-11,AAPL,48.68658447265625,49.34738949684067,48.29393157655269,48.677005523339794,342834800.0
237,2019-07-18,AAPL,49.9603271484375,50.075249004900485,48.44957071435755,48.84222373946438,380378400.0
238,2019-07-25,AAPL,51.00659942626953,53.000990526564195,49.495843098843004,50.01299689636736,625676000.0
239,2019-08-01,AAPL,47.65467834472656,52.2013153727955,46.10801021125814,51.21249874854227,865848800.0
240,2019-08-08,AAPL,48.542930603027344,50.79110859925015,47.68100780917564,47.93240226182395,631508000.0
241,2019-08-15,AAPL,51.10425567626953,51.34698995795277,47.987145723265044,48.89800711458784,510724400.0
242,2019-08-22,AAPL,49.3954963684082,51.536858000034705,48.306791363880215,51.236442630856345,547709600.0
243,2019-08-29,AAPL,50.27511215209961,50.577929516232246,49.080660381695765,50.10928228584375,325380000.0
244,2019-09-05,AAPL,53.73590850830078,53.76475088358209,50.72695016855957,50.950457490701346,586611600.0
245,2019-09-12,AAPL,53.5388298034668,54.41604126937207,52.15691901895464,54.026704100102776,547227200.0
246,2019-09-19,AAPL,53.12063980102539,53.77674585224854,52.1857474445808,53.35616439197075,598933600.0
247,2019-09-26,AAPL,52.62316131591797,54.84863706389108,52.21940115039859,52.87310529100725,558324000.0
248,2019-10-03,AAPL,54.56264114379883,55.25960333885617,51.70268827378858,52.495781920860786,561801200.0
249,2019-10-10,AAPL,56.32666778564453,57.23031938504505,54.62752069935696,54.77892752190277,537500000.0
250,2019-10-17,AAPL,58.44399642944336,58.45841944527722,56.12238961656371,56.49970935268428,410388400.0
251,2019-10-24,AAPL,58.46322250366211,60.02298014472453,57.970544319100384,58.76363781970177,506686800.0
252,2019-10-31,AAPL,61.82307815551758,62.05139677297078,57.02123985547285,59.41975883628347,549321200.0
253,2019-11-07,AAPL,63.5606689453125,63.6351713542991,61.72933841718855,62.18356254506307,436871200.0
254,2019-11-14,AAPL,63.44295883178711,64.60242717883725,62.770416578609314,63.577948389620616,458494000.0
255,2019-11-21,AAPL,64.56385040283203,64.59760146667433,62.87647376379685,63.563478580965416,441184000.0
256,2019-11-28,AAPL,63.093441009521484,64.66270414256843,61.77970176043473,64.26496670672346,322716800.0
257,2019-12-05,AAPL,65.27015686035156,65.34970876083788,63.332088949243406,63.587605475181256,477719600.0
258,2019-12-12,AAPL,67.43238067626953,67.95305771312601,64.43849690981652,64.54937958655027,629270800.0
259,2019-12-19,AAPL,68.52436065673828,68.67382019117778,67.1479455269799,67.37453668609814,521398000.0
260,2019-12-26,AAPL,70.78546142578125,70.86260042314298,68.62803388684672,68.65695917176245,484307200.0
261,2020-01-02,AAPL,73.08512115478516,73.38643848288913,70.56851824195037,71.40979386797504,641141600.0
262,2020-01-09,AAPL,75.04969787597656,76.55146587169693,73.81068502621196,74.06137571056945,716163200.0
263,2020-01-16,AAPL,76.58281707763672,77.1348251407198,75.23050104804506,75.59208185132685,459321200.0
264,2020-01-23,AAPL,78.18339538574219,79.0294966511186,73.49249009094615,76.63583397517984,791412800.0
265,2020-01-30,AAPL,77.48677825927734,78.28466607113506,72.851309164128,77.2674183298847,755563200.0
266,2020-02-06,AAPL,78.8728256225586,78.87764405144273,75.65475513301216,77.75674507815262,540512000.0
