Date,Close,High,Low,Open,Volume,SMA_5,EMA_5,Volatility_5,SMA_10,EMA_10,Volatility_10,SMA_20,EMA_20,Volatility_20,SMA_50,EMA_50,Volatility_50,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_lower,BB_width,ATR_14,OBV,log_return,return_1d,return_5d,high_low_ratio,close_open_ratio,sin_year,cos_year,day_of_week,sin_week,cos_week,sin_month,cos_month,sin_quarter,cos_quarter,Close_nxt
2016-04-04,25.16651725769043,25.408851357041822,24.974007423776424,25.007979849050034,149424800,24.792365646362306,24.78748716417784,0.010824157787778762,24.3910400390625,24.462679826781674,0.010408285142469009,23.884629917144775,23.96078160544797,0.009770117760402814,22.697458763122558,23.22787208562167,0.018302054206697067,82.67479654505766,0.6170404955532369,0.537998104845862,0.07904239070737495,25.275363693217873,22.493896141071676,0.11645428720457644,0.42270971810278113,1093343200.0,0.010221601050422262,0.010274020064284795,0.05637474718506952,1.0174118604950604,1.0063394728241681,0.9990791668951153,-0.04290475819955447,0.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.86981773376465
2016-04-05,24.86981773376465,25.078181061580132,24.781490496240938,24.80187463531264,106314800,24.88884506225586,24.814930687373593,0.01205491900698709,24.47936725616455,24.53670509655877,0.01161321063503828,23.97454261779785,24.04749979448089,0.009829290131468457,22.737941551208497,23.297654804551023,0.01693274208297889,71.071550722592,0.6121576890815241,0.5528300310031453,0.05932765807837881,25.376421026071295,22.572664209524408,0.11694724947392644,0.40718083452484094,987028400.0,-0.011859501759236654,-0.011789455048060504,0.019780569921927338,1.0119722647588207,1.0027394339924318,0.998195433059714,-0.06004895851494825,0.16666666666666666,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,25.130273818969727
2016-04-06,25.130273818969727,25.134804396192514,24.73166769090215,24.964944036425578,105616400,24.952259826660157,24.92004506457268,0.010392799060988368,24.57539520263672,24.644626915984446,0.011753872768037799,24.086989974975587,24.150775558955704,0.009507328202148186,22.79255359649658,23.37528617775107,0.016690009727853596,70.50110443101042,0.6219966420368124,0.566663360156536,0.05533328188027642,25.480410978343517,22.693568971607657,0.1156990561971903,0.40798985480177435,1092644800.0,0.010418318565715524,0.01047277820824033,0.012778433336308126,1.0163004254435564,1.0066224775950998,0.9970175264485267,-0.07717546212664618,0.3333333333333333,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.582191467285156
2016-04-07,24.582191467285156,25.00797414695786,24.487070080535233,24.90152804506245,127207600,24.93187713623047,24.807427198809904,0.015094416372130028,24.629977416992187,24.633274996122715,0.014107114722485891,24.171014308929443,24.19191845034768,0.011196226913609436,22.833726081848145,23.42625146420572,0.017031104950444933,59.50062373850639,0.5791409436398745,0.5691588778557393,0.009982065784135186,25.462429420964536,22.87959919689435,0.1068565096631471,0.42950540681511257,965437200.0,-0.02205099091057189,-0.0218096450374069,-0.004128707623025973,1.0212726171285267,0.9871760248126374,0.9955457941960382,-0.0942792217754244,0.5,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.60936737060547
2016-04-08,24.60936737060547,24.8607590890533,24.498390702204215,24.665987485047786,94326800,24.871633529663086,24.741407256074982,0.014173136385875671,24.697695350646974,24.628928148822883,0.013924967852126484,24.255831718444824,24.231724214545917,0.011188113057127465,22.905041122436522,23.47606212178028,0.013963725241899254,59.500694696304706,0.541117689266045,0.5635506383353818,-0.022432949069336794,25.415464011703232,23.096199425186416,0.09561678253041231,0.43419680598320226,1059764000.0,0.0011049011955314649,0.0011055118237313089,-0.012091969255579538,1.0147915179920974,0.9977045267505856,0.9937806700284985,-0.11135519690480862,0.6666666666666666,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.690898895263672
2016-04-11,24.690898895263672,25.051003723810304,24.647868783004864,24.67957590905189,117630000,24.776509857177736,24.72457113580453,0.012908650590730054,24.78443775177002,24.6401955706207,0.013679030545856374,24.332381916046142,24.275503620993447,0.011061261667944761,22.97496837615967,23.527061106705176,0.013952156809717413,60.52799032968035,0.5116295873579055,0.5531664254700006,-0.041536838112095076,25.38455319407665,23.280210638015635,0.08648321250757993,0.4251375155117998,1177394000.0,0.0033075520747657713,0.0033130280608346663,-0.018898855076238896,1.0163557727588768,1.0004587998697185,0.9867305793119814,-0.16236614133076366,0.0,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,25.012495040893555
2016-04-12,25.012495040893555,25.02608331148046,24.609360219671682,24.763365227411935,108929200,24.805045318603515,24.820545770834276,0.013781578793592148,24.846945190429686,24.707886449037503,0.012293096779720411,24.42206745147705,24.345763680515162,0.011271633767449244,23.036685676574706,23.589247880217695,0.013279905052528632,62.09344946937685,0.5082295736758979,0.5441790532625848,-0.03594947958668682,25.375746231193038,23.468388671761065,0.07809975806600332,0.42125489638796715,1286323200.0,0.012940791689769032,0.013024886092404486,0.0057369663363153744,1.0169335199326175,1.0100604183314248,0.9837979515735163,-0.17928075881073566,0.16666666666666666,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,25.374868392944336
2016-04-13,25.374868392944336,25.44281148736374,25.094033134611852,25.094033134611852,133029200,24.853964233398436,25.005319978204383,0.014550867585365921,24.9031120300293,24.82915598959846,0.011924488156871896,24.506544494628905,24.443862586671646,0.010908690396914137,23.109750175476073,23.663804302027767,0.013265538716759527,68.0291483979634,0.5285545312068294,0.5410541483372292,-0.01249961713039982,25.48445384101567,23.528635148242138,0.07980801590375951,0.43306452046035077,1419352400.0,0.01438374921884248,0.01448769310931719,0.00973306442009303,1.0138988559902244,1.011191316151772,0.980575394063143,-0.19614254142819687,0.3333333333333333,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,25.388463973999023
2016-04-14,25.388463973999023,25.454143527045517,25.214074747427315,25.279754300473808,101895600,25.01521873474121,25.133034643469305,0.0067306437975242365,24.97354793548584,24.930848416411056,0.011658145267107983,24.57596092224121,24.533898473711226,0.010676996557008378,23.191871643066406,23.73563306898971,0.012835421492202155,70.10622082850982,0.5395308454230872,0.5407494877142951,-0.0012186422912079387,25.59859074021236,23.553331104270065,0.08322195996378465,0.4282113232053512,1521248000.0,0.0005356457405702086,0.0005357892243675888,0.03279904917292997,1.009521221064941,1.0043002662222542,0.9770638564833507,-0.21294651993841593,0.5,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.87887191772461
2016-04-15,24.87887191772461,25.43374994168036,24.851695375232772,25.39071811219049,187756000,25.06911964416504,25.04831373488772,0.013858121172256146,24.970376586914064,24.92139813890344,0.013436140322083791,24.62182273864746,24.566777487370715,0.011821511945580643,23.25537654876709,23.783131239656157,0.01304639617621649,63.11920836925318,0.5014749259483899,0.5328945745338951,-0.03141964858550517,25.61014498735675,23.633500489938168,0.08028018552484978,0.4515063658661947,1333492000.0,-0.020275970688539237,-0.02007179547357807,0.010951299278056492,1.0234211210808444,0.9798412084209569,0.9732643737003824,-0.22968774213179563,0.6666666666666666,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.342121124267578
2016-04-18,24.342121124267578,24.675045956179787,24.219821465889925,24.661457681218543,243286000,24.99936408996582,24.812916198014307,0.01740104638276616,24.887936973571776,24.816074999565387,0.01445425619119797,24.63948850631714,24.54536726768229,0.012941177478649452,23.304658737182617,23.806301587330577,0.013469877592099291,49.43306706184081,0.42326921739293866,0.51096950125852,-0.08770028386558137,25.59215678616628,23.686820226467997,0.07732857600553636,0.45150574858833564,1090206000.0,-0.02181069653822018,-0.021574563156725346,-0.014125762390246432,1.0187955345141986,0.9870511889005587,0.9601498736716018,-0.2794856348516094,0.0,0.9709418174260521,-0.2393156642875575,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.213022232055664
2016-04-19,24.213022232055664,24.459885057405643,24.059015479244547,24.432706785294815,129539600,24.839469528198244,24.61295154269474,0.01502321072520041,24.822257423400877,24.70642900285294,0.014170257025451312,24.650812339782714,24.513696119642614,0.013012581846543098,23.363045387268066,23.823122725683408,0.012857783955514613,41.886111709912754,0.34690717027617524,0.47815703285049505,-0.1312498625743198,25.575783401148477,23.72584127841695,0.07504588884261626,0.43581409794992104,960666400.0,-0.005317632180691377,-0.005303518602707613,-0.03196293722520738,1.0166619277711892,0.9910085871708912,0.9552106508146317,-0.2959267013472892,0.16666666666666666,0.9709418174260521,-0.2393156642875575,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.262853622436523
2016-04-20,24.262853622436523,24.48027467966977,24.020519573737165,24.15187866912047,122444000,24.61706657409668,24.496252235941995,0.011263845682183844,24.73551540374756,24.625778910225577,0.013544937140089829,24.655455303192138,24.48979322017656,0.012911754654842887,23.4179443359375,23.8412702238909,0.012807597905081269,44.18031927255901,0.28709010872258034,0.43994364596445035,-0.15285353724187,25.571149959803503,23.739760646580773,0.07427927372266452,0.4521529599834008,1083110400.0,0.002055926047951861,0.0020580409129962174,-0.04382346947726501,1.0191400983030892,1.0045948787188113,0.949989922994501,-0.31228055688579476,0.3333333333333333,0.9709418174260521,-0.2393156642875575,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,24.00013542175293
2016-04-21,24.00013542175293,24.217556463242936,23.89821817461431,24.217556463242936,126210000,24.339400863647462,24.33087996454563,0.009962519039323426,24.677309799194337,24.512025521611186,0.012274198841258592,24.65364360809326,24.443135942069457,0.013090180996376764,23.46767951965332,23.84781308166405,0.01294051627688265,37.54662144534307,0.21605201899684445,0.3951653186393751,-0.17911329964253064,25.57462368067695,23.732663535509573,0.07471350581877889,0.44907938335164715,956900400.0,-0.010887050339555539,-0.010828000892716516,-0.054683440229701064,1.0133624308848197,0.9910221726200988,0.9444892287836613,-0.32854238191083474,0.5,0.9709418174260521,-0.2393156642875575,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.9344539642334
2016-04-22,23.9344539642334,24.115639014935994,23.694385240774857,23.78271247781748,134732400,24.15051727294922,24.198737964441552,0.009053755433547406,24.60981845855713,24.4070124907295,0.012214864310238587,24.65375690460205,24.394668232511194,0.01306715493307693,23.519362335205077,23.851374370293712,0.012883272588202023,32.22224913224355,0.15270755612952058,0.34667376446402215,-0.19396620833450157,25.574363768379637,23.733150040824466,0.07468288645336148,0.4435785133917684,822168000.0,-0.002740463597051027,-0.002736711954550053,-0.03796064213097916,1.0177786327807405,1.0063803271623222,0.9387101892619443,-0.3447073839879337,0.6666666666666666,0.9709418174260521,-0.2393156642875575,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.79856300354004
2016-04-25,23.79856300354004,23.927656774123356,23.669469232956722,23.780444155199945,112126400,24.04180564880371,24.065346310807715,0.004695559185056741,24.520584869384766,24.29638529361473,0.012052116791753394,24.652511310577392,24.337873186021586,0.013090759338394972,23.57090908050537,23.84920770217602,0.012878464661683377,33.79035628280049,0.09052389711583686,0.29544378958007994,-0.20491989246424308,25.577903185851145,23.72711943530364,0.07507485656252029,0.4350040826651388,710041600.0,-0.005693808455929389,-0.005677629449847843,-0.022329940679887805,1.0109080410137437,1.0007619222005208,0.9197204370389467,-0.39257396461417177,0.0,0.9350162426854148,-0.35460488704253545,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,23.63323974609375
2016-04-26,23.63323974609375,23.848397257080617,23.533589501423272,23.533589501423272,224064800,23.925849151611327,23.921310789236394,0.004821880253889118,24.382659339904784,24.175813360166185,0.010550756992923398,24.614802265167235,24.270740513916305,0.011918152929700051,23.617835922241213,23.84036329827682,0.01294515070279026,26.67620368163645,0.027613769279465572,0.24187778433692037,-0.2142640150574548,25.641587243161066,23.588017287173404,0.08342825320574274,0.4286948719770659,485976800.0,-0.006971015957777625,-0.006946774787271681,-0.023945068913963974,1.0133769544861955,1.0042343835675578,0.9128458599921355,-0.40830434224389345,0.16666666666666666,0.9350162426854148,-0.35460488704253545,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,22.154325485229492
2016-04-27,22.154325485229492,22.35589301969525,21.669657286861337,21.742130987703977,458408400,23.504143524169923,23.332315687900753,0.025225429253331016,24.0606050491333,23.80827007097694,0.01900297587664031,24.4818585395813,24.06910998844833,0.017395216063693996,23.623181076049804,23.77143572746375,0.015361243816003298,20.67846959652924,-0.13973211206101155,0.16555580370884132,-0.30528791576985287,25.980557536683303,22.983159542479296,0.12243343328521947,0.5230076377483458,27568400.0,-0.06462142596790971,-0.0625777200567138,-0.08690355100099267,1.0316680473414774,1.018958330154419,0.9057022630804715,-0.42391439070986064,0.3333333333333333,0.9350162426854148,-0.35460488704253545,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,21.477144241333008
2016-04-28,21.477144241333008,22.167908665636226,21.34578514879612,22.106759696577427,328970800,22.999545288085937,22.7139252057115,0.025414483876445307,23.669473075866698,23.384428974055556,0.019029866871547747,24.32151050567627,23.822181660339037,0.01827447576957949,23.608278579711914,23.677797873510226,0.015813386480704458,17.305100261569223,-0.32316923938338604,0.06781079370879199,-0.39098003309217805,26.32897779321124,22.314043218141297,0.16507751745652965,0.5558472898905615,-301402400.0,-0.03104344778293484,-0.03056654757320265,-0.10512403934742665,1.0385145597179624,0.9715193242299596,0.898291751554753,-0.43939950965914143,0.5,0.9350162426854148,-0.35460488704253545,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,21.230281829833984
2016-04-29,21.230281829833984,21.452233482661203,20.951711779266073,21.28690195548378,274126000,22.458710861206054,22.21937741375233,0.02404567863651941,23.304614067077637,22.992765828960426,0.019040413787298278,24.13749532699585,23.575266703881258,0.017905906796563658,23.596864051818848,23.57806574737125,0.015670763724938072,15.08243452234781,-0.48286023952448076,-0.04232341418324045,-0.44053682534124033,26.551210397454668,21.723780256537033,0.19999714450564976,0.5618327262378544,-575528400.0,-0.011560760441800004,-0.011494191626460926,-0.11298240346073529,1.0238892988156914,0.9973401425079045,0.8906165093267405,-0.4547551355561055,0.6666666666666666,0.9350162426854148,-0.35460488704253545,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,21.207630157470703
2016-05-02,21.207630157470703,21.307282112901614,20.926794870603057,21.282369124043885,192640400,21.940524291992187,21.882128328325123,0.02496845219789892,22.99116497039795,22.66819568791114,0.0194217770074094,23.939550971984865,23.34972184422388,0.01747768874060772,23.585992965698242,23.481622329769273,0.015668732941861375,9.144281659702571,-0.6042717741607184,-0.15471308719544188,-0.44955868696527657,26.63126072096528,21.24784122300445,0.22487554191224174,0.5592444512728386,-768168800.0,-0.0010675206886339042,-0.0010669510911273106,-0.10886929793550704,1.0181818211843348,0.996488221488051,0.8660254037844387,-0.4999999999999998,0.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,21.55640983581543
2016-05-03,21.55640983581543,21.683238338036464,21.21668915237302,21.334458229019873,227325200,21.525158309936522,21.77355549748856,0.03025127639806515,22.725503730773926,22.46605279605044,0.02154512479392056,23.773880577087404,23.178892078703715,0.018307790459502118,23.578292541503906,23.403408230752163,0.015797603855317123,8.878268935774429,-0.6647224370021547,-0.25671495789497256,-0.40800747910718216,26.627510337770346,20.92025081640446,0.24006427990836213,0.5624795751368082,-540843600.0,0.016312182487218586,0.016445952506478623,-0.08787749511243337,1.0219897262156599,1.0104034330008742,0.8573146280763323,-0.5147928015098308,0.16666666666666666,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,21.332195281982422
2016-05-04,21.332195281982422,21.71947666489431,21.24839688894312,21.5609393046504,164102000,21.36073226928711,21.62643542565318,0.017111360824745535,22.432437896728516,22.25989687633993,0.021038603079815643,23.583976650238036,23.00298065390305,0.017850934511900205,23.57602767944336,23.31938120832187,0.01553697296482455,8.2128736353108,-0.7223685053091664,-0.3498456679170013,-0.37252283739216513,26.560409265142372,20.6075440353337,0.25241142823759494,0.5789803605891645,-704945600.0,-0.010455765388715682,-0.010401293886168395,-0.037109240982994174,1.0221701325710986,0.989390813663733,0.848351197812304,-0.5294338912181852,0.3333333333333333,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,21.2456111907959
2016-05-05,21.2456111907959,21.434734920892943,21.11801047575662,21.418784831513033,143562000,21.314425659179687,21.499494014034088,0.011247419735903447,22.156985473632812,22.07548129124969,0.021209618656228998,23.417147636413574,22.835581534869984,0.01756743869502239,23.565644340515135,23.235364148991756,0.015397163131018594,8.997011859143669,-0.7661967194017514,-0.43311587859963263,-0.33308084080211875,26.528953664106428,20.30534160872072,0.26577156842569566,0.5600282090669312,-848507600.0,-0.004067105269657039,-0.004058845798193822,-0.010780439332875646,1.0149978354021523,0.9919148708911653,0.8391377545563939,-0.5439189543287246,0.5,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,21.12712287902832
2016-05-06,21.12712287902832,21.29345925989368,20.928884584268392,21.275231829934302,174799600,21.293793869018554,21.375370302365496,0.010283880996641992,21.876252365112304,21.9030524845138,0.021091842187008446,23.243035411834718,22.672844273103774,0.01746608174941598,23.549901695251464,23.150061279581138,0.01537842961647198,9.934924573068798,-0.8012425373483261,-0.5067412106221787,-0.29450132672614737,26.46180842884197,20.024262394827467,0.27696666635617995,0.5389942250519744,-1023307200.0,-0.005592682332600727,-0.005577072398788463,-0.004859047639240388,1.0174196897191228,0.9930384330431787,0.8296770135526188,-0.5582437220268649,0.6666666666666666,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,21.143075942993164
2016-05-09,21.143075942993164,21.366377202684173,21.097503015606634,21.190926212926954,131745600,21.280883026123046,21.297938849241387,0.0103101363541892,21.610703659057616,21.764874928550523,0.02140832129640277,23.06564426422119,22.527130247985276,0.017392324068255877,23.533798866271972,23.06895644158441,0.015376558170179721,10.632372551532654,-0.8182959044528673,-0.5690521495730234,-0.24924375487984385,26.339031129627326,19.792257398815057,0.2838322509364045,0.5295659828317204,-891561600.0,0.0007548138010631762,0.0007550987446889312,-0.0030439145721710137,1.0127443606420459,0.9977419453282509,0.7998392447397195,-0.600214280548368,0.0,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,21.2866268157959
